CustomerID,age
13184,6
13185,4
13186,7
13187,3
13188,4
13189,3
13192,6
13193,5
13194,2
13196,10
13198,1
13199,1
13200,7
13203,7
13207,3
13208,7
13209,0
13210,3
13211,7
13212,8
13213,10
13216,0
13217,2
13218,3
13220,9
13221,10
13223,2
13224,7
13225,2
13226,5
13227,3
13228,1
13229,3
13230,5
13232,4
13233,3
13235,6
13236,8
13238,8
13239,2
13240,4
13242,3
13243,3
13244,3
13245,4
13246,4
13247,2
13248,3
13249,10
13253,6
13255,3
13256,2
13258,4
13259,2
13260,1
13261,7
13262,2
13263,3
13265,7
13266,2
13267,2
13268,0
13269,1
13270,4
13271,2
13272,3
13273,2
13276,2
13277,2
13278,2
13279,2
13280,8
13282,8
13283,2
13284,3
13285,6
13291,1
13292,1
13294,8
13295,2
13296,2
13297,11
13298,3
13299,0
13300,4
13301,1
13302,2
13304,3
13305,4
13307,4
13308,9
13309,8
13310,4
13311,2
13313,8
13314,6
13316,8
13317,6
13318,4
13319,0
13320,6
13321,3
13322,2
13323,9
13324,3
13325,1
13327,3
13328,11
13329,5
13330,9
13332,2
13334,8
13336,6
13338,1
13339,7
13340,2
13341,8
13343,4
13344,5
13345,1
13347,2
13348,4
13349,1
13350,6
13351,4
13352,2
13354,9
13355,3
13356,8
13357,2
13358,1
13359,3
13362,6
13363,8
13364,1
13365,7
13366,3
13368,4
13369,4
13370,9
13372,2
13373,6
13375,6
13376,12
13379,2
13381,1
13382,3
13384,1
13385,3
13388,4
13389,6
13390,2
13391,3
13394,6
13395,2
13396,9
13397,6
13398,3
13402,3
13403,1
13404,2
13405,2
13410,7
13411,4
13414,5
13416,6
13417,5
13418,3
13419,3
13420,4
13421,5
13422,9
13425,10
13426,1
13427,3
13428,2
13429,9
13430,2
13431,9
13434,3
13435,2
13436,0
13437,3
13439,3
13441,2
13447,9
13448,4
13449,0
13450,5
13451,7
13452,2
13453,3
13455,8
13456,3
13458,0
13460,3
13461,5
13462,3
13464,3
13466,0
13467,7
13468,0
13470,4
13471,9
13473,2
13474,2
13475,6
13476,8
13477,6
13479,1
13481,9
13482,1
13483,2
13484,4
13485,1
13486,6
13487,1
13488,1
13489,1
13491,6
13494,2
13495,5
13496,3
13497,2
13499,6
13500,10
13502,3
13503,1
13504,2
13506,2
13507,10
13508,3
13509,5
13510,7
13512,2
13513,2
13514,1
13515,6
13516,8
13517,6
13518,3
13519,2
13521,7
13522,3
13523,7
13524,4
13525,4
13527,5
13529,4
13531,3
13532,3
13533,3
13534,2
13536,1
13538,4
13539,2
13544,1
13546,3
13548,1
13549,4
13551,1
13552,2
13555,8
13557,1
13558,2
13560,2
13561,3
13562,8
13563,7
13564,9
13565,4
13566,9
13568,2
13569,2
13570,1
13571,5
13572,5
13573,2
13575,11
13576,1
13577,6
13579,3
13581,1
13583,9
13584,2
13587,6
13588,4
13589,3
13590,6
13591,5
13592,3
13593,7
13594,3
13596,4
13598,4
13599,0
13600,1
13601,2
13602,3
13603,3
13606,1
13607,3
13610,5
13611,7
13614,6
13615,4
13617,2
13618,1
13621,3
13623,6
13626,2
13627,5
13629,2
13630,4
13631,2
13632,11
13634,9
13635,6
13636,7
13637,8
13638,4
13639,11
13642,1
13643,2
13644,7
13645,2
13647,8
13649,1
13650,5
13651,1
13652,7
13654,5
13655,9
13656,4
13657,2
13658,8
13659,9
13662,8
13663,3
13666,1
13667,1
13668,1
13669,3
13670,2
13672,2
13673,3
13675,3
13678,3
13680,8
13681,6
13682,1
13684,1
13685,3
13686,2
13689,8
13690,2
13692,7
13695,5
13697,4
13699,3
13700,4
13703,0
13704,4
13705,4
13706,2
13707,5
13708,4
13709,2
13710,3
13711,2
13712,2
13715,8
13716,3
13717,5
13718,2
13719,6
13720,6
13721,3
13722,7
13723,4
13725,5
13726,10
13727,2
13728,6
13730,7
13731,0
13732,2
13735,7
13736,6
13737,4
13739,2
13740,2
13741,2
13742,0
13743,6
13744,10
13745,3
13747,3
13748,9
13750,7
13751,5
13752,5
13753,9
13754,2
13755,4
13756,3
13758,2
13759,3
13760,2
13761,7
13762,2
13763,7
13764,7
13769,5
13771,7
13772,6
13774,2
13778,3
13780,2
13781,3
13782,3
13784,5
13786,2
13787,3
13790,0
13791,7
13792,4
13799,3
13800,2
13801,2
13802,6
13803,5
13804,3
13805,10
13806,4
13807,2
13808,10
13819,8
13821,3
13822,2
13823,6
13824,8
13826,3
13827,1
13828,1
13831,4
13832,2
13833,3
13835,8
13837,2
13838,2
13841,2
13842,2
13844,2
13845,3
13846,9
13848,6
13849,6
13850,10
13851,6
13853,5
13854,2
13856,2
13858,1
13859,1
13860,7
13862,5
13863,1
13865,3
13866,3
13867,9
13868,8
13869,6
13870,5
13871,1
13873,2
13874,1
13875,5
13876,2
13877,2
13878,8
13880,1
13882,8
13883,12
13884,7
13885,5
13886,5
13887,3
13888,1
13889,3
13890,5
13892,3
13893,6
13894,1
13895,8
13897,1
13898,4
13899,2
13900,5
13901,5
13904,3
13908,9
13911,7
13914,1
13917,2
13918,8
13922,2
13923,1
13924,3
13925,3
13926,3
13927,2
13928,4
13929,7
13930,1
13931,8
13932,2
13933,2
13934,6
13936,2
13937,3
13938,3
13939,1
13940,7
13941,10
13946,3
13947,2
13948,3
13949,4
13950,6
13951,4
13952,6
13953,2
13954,2
13955,1
13956,6
13959,1
13960,3
13962,2
13963,2
13967,2
13969,2
13971,4
13972,1
13973,2
13974,3
13975,5
13976,2
13978,2
13979,8
13980,4
13982,12
13983,3
13984,10
13985,2
13986,3
13988,2
13989,8
13990,2
13991,6
13992,2
13993,1
13994,4
13995,14
13999,0
14000,3
14001,5
14002,2
14004,1
14005,8
14006,8
14009,2
14012,2
14013,3
14014,4
14015,7
14019,11
14020,2
14021,2
14022,4
14023,2
14024,2
14027,2
14029,4
14030,3
14032,6
14034,2
14035,6
14036,4
14037,2
14038,10
14039,4
14040,1
14041,3
14044,2
14045,7
14046,3
14047,6
14048,2
14049,10
14050,6
14051,2
14052,1
14053,2
14054,1
14055,8
14056,3
14057,0
14059,2
14060,2
14062,1
14064,10
14066,5
14067,4
14068,2
14071,4
14073,0
14075,6
14076,3
14077,4
14078,3
14079,1
14080,3
14081,6
14082,4
14083,5
14085,0
14087,2
14089,2
14090,1
14092,0
14093,1
14098,4
14099,1
14100,3
14101,2
14102,8
14104,3
14105,6
14107,6
14108,2
14109,3
14110,2
14111,3
14112,6
14113,7
14114,4
14116,8
14117,3
14121,7
14124,1
14125,8
14126,7
14127,9
14128,2
14129,8
14130,3
14132,0
14133,1
14135,1
14138,6
14139,1
14140,7
14141,9
14142,2
14143,3
14145,8
14146,7
14147,3
14148,2
14149,2
14150,2
14152,1
14154,7
14155,2
14157,1
14158,3
14159,1
14161,7
14162,1
14163,8
14164,10
14165,2
14167,1
14171,2
14173,2
14174,2
14175,11
14176,4
14177,4
14178,4
14179,7
14180,1
14184,3
14185,1
14188,3
14189,0
14191,2
14193,9
14194,3
14195,7
14196,1
14198,6
14199,2
14201,6
14204,2
14205,3
14206,3
14208,3
14209,4
14210,4
14211,5
14212,6
14214,9
14215,4
14216,7
14217,5
14218,4
14219,3
14220,1
14221,3
14222,2
14223,7
14224,11
14226,4
14227,0
14229,8
14231,10
14232,8
14233,7
14234,7
14235,6
14236,3
14237,4
14238,3
14239,4
14240,9
14241,3
14242,2
14243,5
14245,6
14246,8
14247,2
14248,3
14250,8
14251,7
14256,7
14257,8
14258,0
14259,4
14261,8
14262,5
14264,2
14267,9
14270,3
14271,3
14272,3
14273,3
14276,10
14280,4
14282,1
14284,4
14285,7
14286,8
14287,2
14288,2
14289,5
14290,8
14291,2
14292,2
14293,8
14295,0
14297,5
14299,2
14300,2
14301,1
14304,3
14305,9
14306,7
14307,3
14309,6
14311,2
14312,5
14314,0
14315,4
14317,3
14320,2
14321,5
14323,0
14326,3
14327,2
14329,2
14331,1
14332,6
14333,3
14334,3
14336,8
14338,3
14339,3
14340,2
14341,4
14342,3
14344,6
14345,3
14346,7
14348,3
14349,2
14350,2
14351,2
14352,9
14353,2
14354,3
14355,3
14356,9
14357,1
14359,7
14360,8
14362,2
14364,2
14367,1
14368,2
14371,3
14373,4
14375,1
14377,3
14379,2
14381,3
14382,1
14383,7
14385,2
14386,2
14387,11
14388,0
14389,5
14390,2
14393,3
14395,2
14396,3
14397,6
14400,3
14401,3
14403,8
14404,6
14406,3
14407,6
14408,4
14409,6
14410,4
14411,10
14412,6
14413,1
14414,6
14415,1
14416,2
14418,9
14419,4
14420,4
14421,6
14422,3
14423,2
14424,3
14426,1
14427,2
14428,8
14431,2
14432,5
14434,6
14436,1
14437,2
14438,3
14440,10
14441,11
14443,9
14446,8
14447,7
14448,2
14449,8
14450,1
14451,3
14452,1
14453,3
14456,1
14457,2
14459,8
14460,3
14461,5
14462,5
14463,3
14465,10
14466,3
14467,1
14470,3
14472,4
14473,1
14474,3
14475,9
14476,3
14477,9
14479,3
14480,2
14481,2
14482,4
14483,2
14484,3
14485,2
14487,4
14488,8
14489,3
14491,3
14493,8
14494,1
14495,3
14496,2
14497,2
14498,6
14499,7
14500,5
14501,3
14502,4
14503,2
14504,3
14505,2
14506,9
14507,5
14508,4
14511,6
14512,3
14513,2
14514,7
14515,6
14517,2
14518,2
14520,2
14522,4
14523,3
14524,6
14525,2
14527,3
14528,4
14529,2
14530,6
14532,7
14533,3
14534,0
14535,6
14536,3
14537,4
14538,4
14539,0
14540,6
14541,4
14542,3
14543,1
14544,7
14546,7
14547,2
14548,3
14549,2
14550,10
14551,2
14552,2
14553,7
14554,9
14555,2
14557,9
14560,5
14561,11
14562,1
14565,8
14567,5
14569,2
14570,4
14572,5
14573,5
14576,2
14577,9
14578,1
14581,3
14582,3
14583,8
14584,7
14585,2
14586,2
14587,4
14589,0
14591,5
14592,1
14593,2
14594,3
14595,7
14597,8
14598,3
14600,2
14601,3
14603,2
14607,2
14608,7
14609,2
14616,2
14618,2
14619,3
14620,3
14621,5
14622,2
14623,8
14624,2
14625,9
14626,7
14628,0
14629,7
14631,8
14632,4
14633,3
14636,1
14638,2
14639,4
14640,5
14641,3
14642,2
14643,4
14644,8
14645,2
14647,4
14649,7
14651,4
14652,3
14653,4
14655,8
14656,3
14657,9
14658,2
14659,3
14660,4
14661,2
14662,9
14664,3
14665,6
14666,3
14667,0
14669,7
14670,0
14672,6
14673,6
14675,1
14676,6
14681,3
14682,2
14684,9
14687,3
14688,2
14689,2
14690,3
14691,8
14692,3
14693,4
14696,4
14697,2
14698,8
14699,1
14700,9
14701,4
14702,2
14703,3
14704,2
14705,1
14708,10
14709,1
14710,3
14711,4
14712,8
14713,6
14714,3
14715,9
14716,3
14719,5
14720,2
14722,3
14723,2
14725,8
14727,2
14729,3
14730,4
14731,4
14732,7
14733,2
14735,1
14737,9
14738,5
14739,1
14740,6
14741,4
14744,4
14745,6
14747,2
14748,6
14752,3
14753,3
14754,4
14755,2
14756,6
14757,1
14758,8
14759,4
14760,4
14761,4
14762,4
14764,2
14765,3
14766,5
14768,1
14769,2
14770,6
14772,1
14775,11
14776,4
14778,8
14779,3
14780,2
14782,3
14784,4
14785,3
14788,3
14789,2
14790,10
14792,3
14793,2
14794,7
14795,1
14796,0
14798,4
14799,0
14800,3
14801,3
14803,7
14804,3
14805,3
14806,3
14808,4
14810,4
14813,3
14815,8
14816,4
14817,9
14818,3
14819,3
14820,2
14821,3
14823,3
14824,9
14825,4
14828,7
14829,3
14830,2
14834,3
14836,1
14837,5
14840,2
14841,0
14842,6
14844,11
14847,1
14849,2
14850,0
14851,2
14852,4
14853,2
14854,5
14855,1
14856,8
14857,7
14859,6
14860,3
14861,2
14862,7
14863,3
14865,2
14866,0
14867,5
14868,5
14869,7
14870,1
14871,1
14873,2
14875,6
14878,4
14880,5
14881,4
14882,1
14883,7
14885,10
14886,3
14887,6
14888,1
14889,3
14890,3
14891,1
14893,10
14894,3
14895,2
14896,2
14897,6
14898,2
14901,5
14902,3
14903,10
14904,8
14905,3
14907,1
14908,3
14910,3
14913,9
14915,2
14916,7
14918,10
14920,10
14921,9
14923,7
14924,2
14929,3
14944,3
14946,2
14947,1
14948,7
14950,2
14951,2
14952,2
14953,1
14954,4
14957,3
14958,3
14959,4
14960,1
14961,1
14962,3
14963,6
14964,3
14965,2
14966,4
14967,2
14968,5
14970,5
14971,8
14972,3
14973,6
14974,4
14975,2
14976,5
14978,9
14981,2
14984,4
14985,2
14987,3
14988,3
14995,2
14997,3
14998,4
15000,3
15002,10
15004,9
15005,2
15006,2
15007,3
15009,6
15010,1
15012,3
15014,2
15016,3
15017,4
15018,3
15019,3
15021,6
15022,9
15023,2
15024,2
15025,4
15026,2
15027,8
15028,2
15030,1
15031,3
15032,4
15033,2
15034,1
15035,3
15036,2
15038,4
15041,3
15042,2
15043,3
15044,2
15045,9
15046,1
15047,2
15048,2
15049,3
15050,9
15051,9
15052,4
15053,4
15054,2
15057,9
15058,5
15059,2
15060,2
15062,7
15063,3
15065,8
15066,9
15067,5
15068,4
15069,6
15070,4
15071,8
15073,8
15074,8
15075,6
15076,7
15078,2
15079,10
15081,2
15083,2
15087,4
15088,7
15089,5
15090,1
15091,1
15092,2
15093,1
15095,8
15096,1
15097,3
15099,3
15100,8
15101,5
15103,6
15104,8
15105,6
15106,8
15107,3
15109,3
15110,7
15111,9
15113,6
15114,4
15115,2
15116,6
15117,7
15118,4
15119,3
15120,4
15121,2
15122,8
15123,7
15124,3
15125,3
15127,2
15128,8
15129,0
15130,2
15132,7
15133,8
15134,5
15135,2
15136,6
15139,2
15140,4
15142,2
15143,2
15144,2
15145,6
15146,8
15147,2
15148,2
15149,4
15150,3
15152,1
15153,3
15154,1
15156,7
15157,7
15158,2
15160,2
15163,1
15164,5
15165,4
15167,2
15168,1
15171,7
15172,7
15174,3
15175,1
15178,2
15179,8
15180,3
15181,2
15182,2
15184,0
15185,4
15186,4
15187,2
15192,7
15193,3
15194,1
15195,7
15197,9
15198,1
15199,4
15201,10
15203,4
15204,2
15205,3
15206,4
15208,10
15210,2
15211,7
15212,3
15213,4
15214,3
15215,7
15216,5
15218,0
15219,4
15220,3
15221,4
15222,3
15223,7
15224,3
15225,2
15226,3
15227,7
15228,7
15230,1
15232,4
15234,1
15235,4
15236,4
15237,8
15238,6
15239,5
15240,6
15241,4
15243,3
15244,2
15245,8
15246,2
15247,3
15249,2
15251,2
15252,6
15253,8
15254,3
15255,6
15256,3
15257,1
15258,3
15260,5
15261,5
15262,2
15263,1
15264,2
15265,10
15266,2
15267,7
15269,3
15270,4
15271,5
15272,7
15274,7
15275,3
15276,3
15277,2
15279,3
15280,2
15281,4
15286,2
15287,3
15288,7
15289,7
15290,0
15291,1
15292,1
15296,1
15297,1
15298,1
15299,2
15300,3
15301,1
15303,4
15304,6
15306,8
15307,3
15308,3
15312,6
15313,2
15314,1
15315,4
15316,3
15318,2
15319,1
15320,4
15321,8
15322,2
15325,1
15326,2
15327,3
15329,7
15330,5
15333,9
15334,3
15335,2
15339,3
15341,9
15342,0
15343,4
15344,3
15345,5
15346,3
15347,2
15348,3
15349,3
15350,0
15351,4
15353,8
15355,2
15356,4
15358,1
15360,4
15361,2
15363,3
15364,7
15365,3
15366,1
15367,6
15368,4
15370,6
15372,7
15373,6
15374,2
15376,9
15379,2
15380,7
15381,3
15382,0
15384,3
15385,3
15386,1
15389,3
15392,9
15393,2
15394,7
15395,2
15396,2
15397,2
15398,5
15399,8
15400,9
15402,0
15405,4
15406,4
15407,8
15408,1
15410,1
15411,7
15412,3
15414,6
15415,3
15416,4
15417,3
15419,3
15421,5
15422,2
15423,3
15424,3
15426,8
15427,9
15428,3
15429,3
15432,4
15433,3
15434,7
15435,2
15436,10
15437,3
15438,3
15440,2
15442,2
15443,0
15444,7
15445,2
15447,3
15448,2
15449,8
15450,3
15452,3
15453,8
15454,3
15456,3
15457,3
15458,4
15460,1
15462,2
15463,3
15464,5
15465,0
15466,2
15467,3
15468,3
15469,3
15471,3
15472,1
15473,4
15475,1
15478,10
15482,2
15483,4
15484,6
15485,12
15488,3
15489,8
15491,2
15492,2
15493,9
15494,6
15497,6
15498,1
15500,8
15502,3
15503,3
15504,4
15505,3
15506,6
15507,2
15508,4
15510,2
15511,8
15512,3
15513,1
15514,2
15516,3
15517,2
15518,4
15520,3
15521,2
15522,3
15523,0
15524,1
15525,6
15526,2
15527,4
15528,1
15529,1
15530,6
15531,8
15532,8
15533,8
15535,3
15537,2
15539,4
15540,2
15541,2
15543,2
15544,3
15545,3
15547,1
15549,7
15550,3
15551,1
15552,2
15553,4
15554,5
15555,3
15556,1
15557,1
15561,10
15562,3
15563,7
15565,3
15567,3
15568,5
15569,9
15570,1
15571,3
15572,4
15573,2
15574,6
15576,7
15577,4
15578,1
15579,2
15581,4
15582,2
15584,7
15585,2
15587,9
15589,2
15592,2
15593,2
15594,7
15596,9
15597,2
15598,3
15599,9
15601,2
15602,5
15603,3
15604,2
15605,7
15606,6
15607,3
15608,5
15609,2
15610,2
15611,3
15612,2
15615,2
15618,10
15619,1
15620,10
15621,9
15622,1
15623,1
15624,3
15625,7
15626,2
15628,5
15630,9
15632,0
15634,2
15636,6
15637,2
15639,2
15640,0
15641,6
15643,3
15644,7
15645,1
15646,3
15648,6
15649,8
15651,3
15652,4
15653,6
15654,7
15655,2
15656,9
15657,1
15658,5
15659,5
15660,5
15661,3
15663,2
15664,2
15665,12
15667,3
15668,2
15669,1
15670,2
15671,4
15673,7
15674,8
15675,1
15676,6
15677,2
15678,4
15679,7
15680,8
15681,8
15683,1
15687,6
15689,2
15690,1
15691,2
15692,4
15694,1
15695,2
15696,4
15699,0
15700,1
15701,6
15703,1
15704,8
15705,4
15706,8
15707,10
15708,1
15709,3
15712,7
15713,1
15714,1
15716,9
15717,3
15719,1
15720,1
15721,3
15722,6
15723,2
15724,1
15725,2
15727,0
15729,3
15730,7
15732,3
15733,2
15734,11
15737,4
15738,2
15739,2
15740,2
15743,8
15744,2
15745,7
15746,2
15747,10
15748,3
15750,4
15752,4
15753,3
15754,0
15755,5
15756,2
15757,8
15758,6
15759,3
15762,2
15763,9
15764,1
15766,2
15768,3
15773,1
15774,3
15775,3
15776,3
15777,7
15780,3
15781,2
15782,9
15783,1
15785,10
15786,11
15787,10
15789,3
15790,1
15791,7
15793,7
15795,3
15796,4
15797,7
15799,9
15800,2
15801,8
15803,3
15804,3
15805,1
15806,5
15807,8
15808,7
15809,0
15810,6
15811,3
15812,9
15813,7
15814,8
15815,7
15819,5
15820,3
15821,2
15822,9
15823,4
15825,3
15826,6
15827,3
15829,2
15830,2
15831,8
15832,7
15834,9
15835,10
15836,3
15837,3
15839,10
15840,1
15841,7
15843,5
15844,2
15845,3
15847,2
15850,4
15852,4
15853,1
15854,3
15855,6
15857,4
15858,6
15860,4
15861,2
15862,6
15863,4
15864,4
15865,5
15866,2
15867,3
15869,3
15870,2
15872,3
15874,3
15877,2
15880,4
15881,2
15882,3
15883,2
15885,2
15886,0
15888,3
15889,5
15891,2
15894,4
15895,3
15897,2
15898,9
15899,3
15900,3
15901,3
15903,0
15904,0
15906,4
15907,9
15909,3
15910,6
15912,4
15916,4
15917,4
15918,3
15919,1
15920,1
15921,3
15922,3
15923,2
15925,2
15930,1
15932,3
15933,8
15935,3
15937,2
15938,2
15939,1
15940,1
15942,3
15944,4
15945,3
15947,8
15948,8
15949,1
15950,9
15951,6
15952,6
15953,5
15955,2
15957,3
15958,4
15963,4
15965,10
15967,3
15969,3
15970,4
15971,2
15973,2
15974,2
15975,2
15976,3
15977,7
15978,7
15980,9
15981,4
15983,8
15984,3
15985,7
15986,3
15987,4
15988,2
15990,8
15992,2
15993,4
15994,3
15996,5
15998,8
16000,9
16003,8
16005,3
16006,3
16007,7
16008,2
16009,9
16010,0
16011,2
16012,8
16014,3
16015,9
16016,5
16017,3
16018,4
16019,3
16020,5
16022,2
16023,8
16024,1
16025,3
16026,2
16027,6
16030,3
16031,1
16033,0
16034,3
16036,10
16037,5
16038,3
16040,7
16041,7
16042,8
16043,6
16045,9
16048,2
16049,10
16050,3
16052,2
16053,5
16054,7
16055,2
16056,2
16057,5
16059,4
16062,7
16063,3
16065,1
16066,7
16070,9
16071,3
16072,1
16073,4
16076,5
16078,3
16079,11
16080,3
16081,11
16083,6
16084,3
16085,7
16086,9
16091,3
16092,9
16093,2
16094,6
16096,1
16097,2
16098,4
16099,9
16101,8
16102,7
16103,3
16104,3
16105,4
16106,2
16107,2
16108,8
16109,4
16110,8
16112,3
16113,4
16114,2
16115,5
16116,1
16117,2
16119,1
16120,4
16121,8
16122,4
16123,2
16124,2
16125,2
16126,5
16127,2
16128,9
16131,1
16133,1
16134,3
16135,2
16136,10
16139,3
16140,7
16141,2
16142,2
16143,4
16144,0
16145,2
16146,9
16147,2
16148,2
16149,2
16150,7
16152,6
16153,8
16156,3
16157,3
16159,1
16160,5
16161,1
16162,3
16163,7
16164,7
16168,2
16169,7
16170,3
16171,2
16172,7
16173,4
16174,3
16175,10
16177,1
16178,1
16179,1
16180,2
16181,3
16182,9
16183,1
16184,4
16185,3
16186,1
16187,1
16188,9
16189,4
16190,1
16191,0
16193,3
16198,4
16200,9
16201,8
16202,4
16203,1
16204,3
16205,9
16206,4
16207,2
16208,3
16209,6
16211,3
16212,1
16213,2
16214,8
16215,2
16216,10
16217,4
16218,3
16221,10
16222,6
16224,7
16225,7
16226,2
16227,3
16229,9
16230,2
16232,8
16233,3
16235,8
16236,3
16239,3
16240,7
16241,4
16242,0
16243,5
16244,8
16245,8
16247,1
16248,1
16249,6
16250,3
16253,8
16255,4
16256,7
16257,3
16258,9
16260,7
16261,7
16265,3
16266,7
16268,3
16270,8
16271,9
16272,1
16274,3
16275,4
16276,8
16278,3
16279,12
16281,9
16282,3
16283,10
16284,9
16287,2
16292,4
16293,4
16295,7
16297,2
16298,3
16302,1
16303,7
16305,3
16306,5
16308,7
16309,9
16311,3
16313,2
16315,3
16316,4
16317,4
16318,0
16319,1
16322,4
16323,2
16324,2
16325,1
16326,1
16327,1
16330,4
16332,4
16337,4
16338,2
16339,2
16340,2
16341,7
16342,2
16343,2
16344,1
16345,3
16347,7
16348,5
16349,2
16350,6
16351,3
16352,3
16353,2
16354,4
16356,3
16357,2
16358,7
16359,5
16360,0
16361,6
16362,7
16363,2
16364,6
16365,5
16366,2
16367,4
16368,2
16369,7
16370,10
16372,2
16374,2
16376,6
16377,3
16378,4
16379,8
16380,8
16383,3
16384,3
16385,2
16386,3
16387,2
16389,6
16392,2
16393,0
16394,7
16395,7
16398,6
16399,3
16400,3
16401,3
16402,4
16403,2
16404,0
16405,3
16406,3
16407,5
16409,6
16411,2
16412,2
16413,3
16414,3
16415,3
16416,8
16418,3
16419,3
16423,2
16424,2
16425,2
16426,4
16427,3
16429,2
16430,3
16431,3
16432,2
16433,2
16434,4
16438,6
16440,9
16441,2
16442,3
16444,3
16445,3
16447,3
16448,3
16449,9
16450,5
16451,1
16454,2
16455,5
16456,5
16457,2
16458,2
16460,5
16461,0
16462,4
16463,7
16464,8
16466,4
16468,3
16469,4
16470,6
16471,2
16473,2
16474,6
16475,4
16477,5
16478,2
16479,3
16480,8
16482,3
16483,3
16484,2
16485,3
16488,0
16491,8
16493,8
16494,8
16495,1
16496,7
16497,5
16498,3
16499,2
16500,5
16503,7
16504,3
16505,8
16506,2
16509,2
16510,3
16511,5
16513,7
16515,8
16516,3
16517,3
16518,2
16519,2
16520,8
16523,2
16525,1
16526,0
16527,2
16528,1
16529,4
16531,4
16532,6
16533,7
16535,4
16536,1
16539,10
16542,3
16545,3
16546,8
16549,1
16550,8
16551,7
16552,4
16553,1
16554,8
16555,1
16556,2
16557,2
16558,2
16560,9
16561,4
16563,7
16565,3
16566,2
16567,8
16569,2
16570,2
16571,7
16572,8
16573,1
16574,2
16581,4
16582,1
16583,1
16584,7
16586,1
16587,4
16589,3
16591,3
16592,1
16593,2
16594,1
16595,1
16596,2
16597,2
16598,3
16600,5
16601,3
16602,2
16603,2
16607,2
16609,1
16610,5
16611,1
16612,6
16613,4
16614,2
16616,3
16617,3
16618,7
16619,2
16620,4
16621,11
16623,2
16624,8
16625,3
16626,2
16627,1
16628,8
16629,3
16633,5
16634,1
16637,9
16638,6
16639,8
16641,2
16642,4
16643,4
16644,6
16647,4
16648,2
16650,0
16652,0
16653,10
16654,2
16655,2
16656,0
16657,7
16658,3
16659,2
16660,6
16665,3
16666,3
16667,4
16668,5
16669,6
16670,1
16671,9
16672,1
16674,3
16676,7
16678,1
16679,3
16680,3
16681,5
16682,6
16685,4
16686,3
16688,8
16689,3
16690,1
16692,6
16693,2
16696,2
16697,0
16698,7
16700,0
16701,0
16705,1
16706,1
16708,3
16709,6
16710,5
16711,7
16712,0
16713,0
16714,8
16715,2
16716,7
16717,3
16718,3
16719,4
16720,3
16721,1
16722,2
16723,2
16725,4
16726,4
16727,1
16728,9
16729,1
16730,7
16732,1
16734,4
16735,7
16737,3
16738,2
16739,3
16743,6
16744,4
16745,3
16746,1
16747,7
16748,12
16750,2
16751,7
16752,4
16753,0
16754,8
16755,5
16756,3
16757,2
16758,2
16759,6
16761,3
16762,9
16763,4
16764,5
16765,3
16766,5
16767,0
16768,3
16769,2
